premise,hypothesis,label,sample_index,lila_label,lila_script
caleb spends $ 68.50 on more than 20 hamburgers for the marching band,caleb spends $ 68.50 on 50 hamburgers for the marching band,neutral,1837,neutral,"hamburgers_s1 = 0
hamburgers_s1 > 20
hamburgers_s2 = 50

hamburgers_s1 = None
hamburgers_s2 = None

if hamburgers_s1 is None or hamburgers_s2 is None:
   print(""Neutral"")
elif hamburgers_s1 < hamburgers_s2:
  print(""Entailment"")
elif hamburgers_s1 != hamburgers_s2:
  print(""Contradiction"")"
john has less than 30 pairs of matched socks,john has 10 pairs of matched socks,neutral,1840,neutral,"socks_pair_s1 = None
socks_pair_s2 = 10
 
if socks_pair_s1 is None or socks_pair_s2 is None:
 print('neutral')

elif socks_pair_s1 == socks_pair_s2:
 print('Entailment')

elif socks_pair_s1 != socks_pair_s2:
 print('contradiction')"
"at the end of ' n ' years , sandy got back 3 times the original investment","at the end of ' n ' years , sandy got back less than 8 times the original investment",entailment,1845,Entailment,"sandy_got_back_s1 = 3
sandy_got_back_s2 = 8
 
if sandy_got_back_s1 is None or sandy_got_back_s2 is None:
 print('neutral')

elif sandy_got_back_s1 < sandy_got_back_s2:
 print('Entailment')

elif sandy_got_back_s1 != sandy_got_back_s2:
 print('contradiction')"
"at the end of ' n ' years , sandy got back less than 8 times the original investment","at the end of ' n ' years , sandy got back 3 times the original investment",neutral,1846,neutral,"sandy_original_investment_s1 = None
sandy_original_investment_s2 = 3

if sandy_original_investment_s1 is None or sandy_original_investment_s2 is None:
   print('neutral')

elif sandy_original_investment_s1 == sandy_original_investment_s2:
   print('Entailment')

elif sandy_original_investment_s1 != sandy_original_investment_s2:
  print('contradiction')"
"3 friends a , b , c went for week end party to mcdonald ' s restaurant and there they measure there weights in some order in 7 rounds","less than 6 friends a , b , c went for week end party to mcdonald ' s restaurant and there they measure there weights in some order in 7 rounds",entailment,1848,Entailment,"friends_party_s1 = 3
friends_party_s2 = 6

if friends_party_s1 is None or friends_party_s2 is None:
   print('neutral')

elif friends_party_s1 < friends_party_s2:
   print('Entailment')

elif friends_party_s1 != friends_party_s2:
  print('contradiction')"
"less than 6 friends a , b , c went for week end party to mcdonald ' s restaurant and there they measure there weights in some order in 7 rounds","3 friends a , b , c went for week end party to mcdonald ' s restaurant and there they measure there weights in some order in 7 rounds",neutral,1849,neutral,"friend_party_s1 = None
friend_party_s2 = 3

if friend_party_s1 is None or friend_party_s2 is None:
   print('neutral')

elif friend_party_s1 == friend_party_s2:
   print('Entailment')

elif friend_party_s1 != friend_party_s2:
  print('contradiction')
"
"3 friends a , b , c went for week end party to mcdonald ' s restaurant and there they measure there weights in some order in 7 rounds","7 friends a , b , c went for week end party to mcdonald ' s restaurant and there they measure there weights in some order in 7 rounds",contradiction,1850,contradiction,"number_of_friends_weighs_s1 = 3
number_of_friends_weighs_s2 = 7

if number_of_friends_weighs_s1 is None or number_of_friends_weighs_s2 is None:
    print(""Neutral"")
elif number_of_friends_weighs_s1 == number_of_friends_weighs_s2:
    print(""Entailment"")
elif number_of_friends_weighs_s1 != number_of_friends_weighs_s2:
    print(""Contradiction"")"
"in a recent election , james received 15 percent of the 10000 votes cast","in a recent election , james received less than 35 percent of the 10000 votes cast",entailment,1851,Entailment,"james_vote_s1 = (15*10000/100)
james_vote_s2 = (35*10000/100)

if james_vote_s1 is None or james_vote_s2 is None:
    print(""neutral"")
elif james_vote_s1 < james_vote_s2:
    print(""Entailment"")
elif james_vote_s1 != james_vote_s2:
    print(""contradiction"")"
"in a recent election , james received less than 35 percent of the 10000 votes cast","in a recent election , james received 15 percent of the 10000 votes cast",neutral,1852,neutral,"total_votes_received_s1 = None
total_votes_received_s2 = 15

if total_votes_received_s1 is None or total_votes_received_s2 is None:
   print('neutral')

elif total_votes_received_s1 < total_votes_received_s2:
   print('Entailment')

elif total_votes_received_s1 != total_votes_received_s2:
  print('contradiction')"
"in a recent election , james received 15 percent of the 10000 votes cast","in a recent election , james received more than 15 percent of the 10000 votes cast",contradiction,1853,contradiction,"James_received_s1 = 15
James_received_s2 = 15+1

if James_received_s1 is None or James_received_s2 is None:
   print('neutral')

elif James_received_s1 == James_received_s2:
   print('Entailment')
elif James_received_s1 != James_received_s2:
  print('contradiction')"
"less than 8200 among john , jose & binoy in the ration 2 : 4 : 6","4200 among john , jose & binoy in the ration 2 : 4 : 6",neutral,1855,neutral,"ratio_s1 = 0
ratio_s1 < 8200
ratio_s2 = 4200

ratio_s1 = None
ratio_s2 = None

if ratio_s1 is None or ratio_s2 is None:
   print(""Neutral"")
elif ratio_s1 < ratio_s2 :
  print(""Entailment"")
elif ratio_s1 != ratio_s2 :
  print(""Contradiction"")"
"4200 among john , jose & binoy in the ration 2 : 4 : 6","less than 4200 among john , jose & binoy in the ration 2 : 4 : 6",contradiction,1856,contradiction,"ratio_s1 = 4200
ratio_s2 = 0
ratio_s2 < 4200

if ratio_s1 is None or ratio_s2 is None:
    print(""Neutral"")
elif ratio_s2 > ratio_s1:
    print(""Entailment"")
elif ratio_s1 != ratio_s2:
    print(""Contradiction"")"
laura ' s cookie recipe calls for 12 g of sugar for each 3 g of oil used,laura ' s cookie recipe calls for less than 32 g of sugar for each 3 g of oil used,entailment,1857,Entailment,"laura_cookie_s1 = 12
laura_cookie_s2 = 32
 
if laura_cookie_s1 is None or laura_cookie_s2 is None:
 print('neutral')

elif laura_cookie_s1 < laura_cookie_s2:
 print('Entailment')

elif laura_cookie_s1 != laura_cookie_s2:
 print('contradiction')"
patrick purchased 60 pencils and sold them at a loss equal to the selling price of 20 pencils,patrick purchased more than 50 pencils and sold them at a loss equal to the selling price of 20 pencils,entailment,1860,Entailment,"patrick_purchased_s1 = 60
patrick_purchased_s2 = 50
 
if patrick_purchased_s1 is None or patrick_purchased_s2 is None:
 print('neutral')

elif patrick_purchased_s1 > patrick_purchased_s2:
 print('Entailment')

elif patrick_purchased_s1 != patrick_purchased_s2:
 print('contradiction')"
meg and bob are among the 7 participants in a cycling race,meg and bob are among the more than 2 participants in a cycling race,entailment,1863,Entailment,"participants_s1 = 7
participants_s2 = 2
 
if participants_s1 is None or participants_s2 is None:
 print('neutral')

elif participants_s1 > participants_s2:
 print('Entailment')

elif participants_s1 != participants_s2:
 print('contradiction')"
how many liters of blue paint must be added to 24 liters of fuchsia to change it to mauve paint ?,how many liters of blue paint must be added to less than 74 liters of fuchsia to change it to mauve paint ?,entailment,1866,Entailment,"blue_paint_s1 = 24
blue_paint_s2 = 74

if blue_paint_s1 is None or blue_paint_s2 is None:
   print('neutral')

elif blue_paint_s1 < blue_paint_s2:
   print('Entailment')

elif blue_paint_s1 != blue_paint_s2:
  print('contradiction')"
how many liters of blue paint must be added to less than 74 liters of fuchsia to change it to mauve paint ?,how many liters of blue paint must be added to 24 liters of fuchsia to change it to mauve paint ?,neutral,1867,neutral,"paint_liters_s1 = None
paint_liters_s2 = 24
    
if paint_liters_s1 is None or paint_liters_s2 is None:
   print('neutral')

elif paint_liters_s1 == paint_liters_s2:
   print('Entailment')

elif paint_liters_s1 != paint_liters_s2:
  print('contradiction')"
how many liters of blue paint must be added to 24 liters of fuchsia to change it to mauve paint ?,how many liters of blue paint must be added to less than 24 liters of fuchsia to change it to mauve paint ?,contradiction,1868,contradiction,"Liters_of_fuchsia_s1=24
Liters_of_fuchsia_s2=24-1
if Liters_of_fuchsia_s1 is None or Liters_of_fuchsia_s2 is None:
    print(""neutral"")
elif Liters_of_fuchsia_s1 == Liters_of_fuchsia_s2:
    print(""Entailment"")
elif Liters_of_fuchsia_s1 != Liters_of_fuchsia_s2:
    print(""contradiction"")

"
"in the biology lab of ` ` jefferson ' ' high school there are 6.48 * 10 ^ 6 germs , equally divided among 10,800 petri dishes","in the biology lab of ` ` jefferson ' ' high school there are 6.48 * less than 20 ^ 6 germs , equally divided among 10,800 petri dishes",entailment,1869,Entailment,"Divided_petri_dishes_s1=10800 
Divided_petri_dishes_s2=10800

if Divided_petri_dishes_s1 is None or Divided_petri_dishes_s2 is None:
   print('neutral')
elif Divided_petri_dishes_s1 == Divided_petri_dishes_s2:
   print('Entailment')
elif Divided_petri_dishes_s1 != Divided_petri_dishes_s2:

  print('contradiction')



"
"in the biology lab of ` ` jefferson ' ' high school there are 6.48 * 10 ^ 6 germs , equally divided among 10,800 petri dishes","in the biology lab of ` ` jefferson ' ' high school there are 6.48 * 60 ^ 6 germs , equally divided among 10,800 petri dishes",contradiction,1871,contradiction,"Germs_s1=6480000
Germs_s2=302330880000
if Germs_s1 is None or Germs_s2 is None:
   print('neutral')
elif Germs_s1 == Germs_s2:
   print('Entailment')
elif Germs_s1 != Germs_s2:
   print('contradiction')
"
raviraj invested an amount of 10000000 at compound interest rate of 10 pcpa for a period of three years,raviraj invested an amount of less than 80000000 at compound interest rate of 10 pcpa for a period of three years,entailment,1872,Entailment,"amount_invested_in_s1 = 10000000
amount_invested_in_s2 = 0
amount_invested_in_s2 < 80000000

three_years_interest_rate_in_s1 = 10
three_years_interest_rate_in_s2 = 10


if amount_invested_in_s1 is None or amount_invested_in_s2 is None or three_years_interest_rate_in_s1 is None or three_years_interest_rate_in_s2 is None:
    print(""neutral"")
elif (amount_invested_in_s1 == amount_invested_in_s2 or amount_invested_in_s1 < 80000000) and three_years_interest_rate_in_s1 == three_years_interest_rate_in_s2:
    print(""Entailment"")
elif amount_invested_in_s1 != amount_invested_in_s2 or three_years_interest_rate_in_s1 != three_years_interest_rate_in_s2:
    print(""contradiction"")"
raviraj invested an amount of 10000000 at compound interest rate of 10 pcpa for a period of three years,raviraj invested an amount of 30000000 at compound interest rate of 10 pcpa for a period of three years,contradiction,1874,contradiction,"amount_invested_s1 = 10000000 
amount_invested_s2 = 30000000 

if amount_invested_s1 is None or amount_invested_s2 is None :
    print(""Neutral"")
elif amount_invested_s1 == amount_invested_s2 :
    print(""Entailment"")
elif amount_invested_s1 != amount_invested_s2 :
    print(""Contradiction"")"
"if the ratio of area of triangle ade to that of the trapezium decb is 25 : 144 and bc = 13 cm , then find the length of de .","if the ratio of area of triangle ade to that of the trapezium decb is less than 25 : 144 and bc = 13 cm , then find the length of de .",contradiction,1877,contradiction,"triangle_area_s1 = 25
triangle_area_s2 = 25-1
 
if triangle_area_s1 is None or triangle_area_s2 is None:
 print('neutral')

elif triangle_area_s1 == triangle_area_s2:
 print('Entailment')

elif triangle_area_s1 != triangle_area_s2:
 print('contradiction')"
pavan travelled for 11 hours,pavan travelled for less than 31 hours,entailment,1878,Entailment,"pavan_travelled_s1 = 11
pavan_travelled_s2 = 31
 
if pavan_travelled_s1 is None or pavan_travelled_s2 is None:
 print('neutral')

elif pavan_travelled_s1 < pavan_travelled_s2:
 print('Entailment')

elif pavan_travelled_s1 != pavan_travelled_s2:
 print('contradiction')"
pavan travelled for less than 31 hours,pavan travelled for 11 hours,neutral,1879,neutral,"pavan_travelled_s1 = None
pavan_travelled_s2 = 11
 
if pavan_travelled_s1 is None or pavan_travelled_s2 is None:
 print('neutral')

elif pavan_travelled_s1 == pavan_travelled_s2:
 print('Entailment')

elif pavan_travelled_s1 != pavan_travelled_s2:
 print('contradiction')"
pavan travelled for 11 hours,pavan travelled for less than 11 hours,contradiction,1880,contradiction,"pavan_travelled_s1 = 11
pavan_travelled_s2 = 11-1
 
if pavan_travelled_s1 is None or pavan_travelled_s2 is None:
 print('neutral')

elif pavan_travelled_s1 == pavan_travelled_s2:
 print('Entailment')

elif pavan_travelled_s1 != pavan_travelled_s2:
 print('contradiction')"
veena ranks 73 rd from the top in a class of 182,veena ranks more than 43 rd from the top in a class of 182,entailment,1881,Entailment,"Veena_top_in_class_s1=73
Veena_top_in_class_s2=43
if Veena_top_in_class_s1 is None or Veena_top_in_class_s2 is None:
   print('neutral')
elif Veena_top_in_class_s1 >= Veena_top_in_class_s2:
   print('Entailment')
elif Veena_top_in_class_s1 != Veena_top_in_class_s2:
   print('contradiction')
"
veena ranks more than 43 rd from the top in a class of 182,veena ranks 73 rd from the top in a class of 182,neutral,1882,neutral,"veena_ranks_s1 = 0
veena_ranks_s1 > 43
veena_ranks_s2 = 73

veena_ranks_s1 = None
veena_ranks_s2 = None

if veena_ranks_s1 is None or veena_ranks_s2 is None:
   print(""Neutral"")
elif veena_ranks_s1 < veena_ranks_s2:
  print(""Entailment"")
elif veena_ranks_s1 != veena_ranks_s2:
  print(""Contradiction"")"
veena ranks 73 rd from the top in a class of 182,veena ranks more than 73 rd from the top in a class of 182,contradiction,1883,contradiction,"veena_ranked_s1 = 73
veena_ranked_s2 = 0

if veena_ranked_s1 is None or veena_ranked_s2 is None:
   print('neutral')

elif veena_ranked_s1 == veena_ranked_s2:
   print('Entailment')

elif veena_ranked_s1 != veena_ranked_s2:
  print('contradiction')"
