premise,hypothesis,label,sample_index,lila_label,lila_script
"energy is a central theme of the automotive x prize -- a self-described '' $ 10 million competition to inspire a new generation of viable , superefficient vehicles that people want to buy . ''",others competed for the $ 10 million automotive x prize,neutral,577,neutral,"automative_prize_s1 = None
automative_prize_s2 = 10

if automative_prize_s1 is None or automative_prize_s2 is None:
   print('neutral')

elif automative_prize_s1 == automative_prize_s2:
   print('Entailment')

elif automative_prize_s1 != automative_prize_s2:
  print('contradiction')"
"new york ( cnn ) -- her teachers knew she loved to doodle on her tests and homework , but no one thought olivia bouler 's drawing skills would raise more than $ 110,000 to help birds affected by the gulf oil spill .","so far , she 's raised more than $ 110,000",neutral,579,neutral,"dollar_she_raised_s1 = None
dollar_she_raised_s2 = 110000

if dollar_she_raised_s1 is None or dollar_she_raised_s2 is None:
   print('neutral')

elif dollar_she_raised_s1 == dollar_she_raised_s2:
   print('Entailment')

elif dollar_she_raised_s1 != dollar_she_raised_s2:
  print('contradiction')"
about 80 trucks filled with commodities were expected to cross into gaza .,trucks filled with commodities cross into gaza at three locations,neutral,580,neutral,"location_in_gaza_s1 = None
location_in_gaza_s2 = 3

if location_in_gaza_s1 is None or location_in_gaza_s2 is None:
   print('neutral')

elif location_in_gaza_s1 == location_in_gaza_s2:
   print('Entailment')

elif location_in_gaza_s1 != location_in_gaza_s2:
  print('contradiction')"
"turnout was registered at just over 95 percent , it said .","turnout was just over 95 percent , electoral commission says",neutral,581,neutral,"turnout_s1 = None
turnout_s2 = 95

if turnout_s1 is None or turnout_s2 is None:
   print('neutral')

elif turnout_s1 == turnout_s2:
   print('Entailment')

elif turnout_s1 != turnout_s2:
  print('contradiction')"
but vettel roared back through the field to finish sixth and deny title rival fernando alonso by three points with the spaniard finishing the race in second place .,fernando alonso finishes second and loses out by three points,neutral,582,neutral,"fernando_loses_s1 = None
fernando_loses_s2 = 3

if fernando_loses_s1 is None or fernando_loses_s2 is None:
   print('neutral')

elif fernando_loses_s1 == fernando_loses_s2:
   print('Entailment')

elif fernando_loses_s1 != fernando_loses_s2:
  print('contradiction')"
"the iraqi government said 17 civilians were killed , although the indictment alleges 14 died .",the iraqi government says 17 civilians were killed without provocation,entailment,585,Entailment,"Civilians_were_killed_s1=17
Civilians_were_killed_s2=17
if Civilians_were_killed_s1 is None or Civilians_were_killed_s2 is None:
   print('neutral')
elif Civilians_were_killed_s1 == Civilians_were_killed_s2:
   print('Entailment')
elif Civilians_were_killed_s1 != Civilians_were_killed_s2:
   print('contradiction')
"
"the idea that schizophrenia is not one single disorder is not really new , says dr. charles raison , a professor of psychiatry at the university of arizona .","researchers say schizophrenia is not one disorder , but eight",neutral,586,neutral,"disorder_s1 = 1
disorder_s2 = 1

disorder_s1 = None
disorder_s2 = None

if disorder_s1 is None or disorder_s2 is None:
   print(""Neutral"")
elif disorder_s1 < disorder_s2:
  print(""Entailment"")
elif disorder_s1 != disorder_s2:
  print(""Contradiction"")"
"firefighters found the boeing 737 on fire , with its wheels sheared off , resting in a ravine about 200 yards from the runway , hynes said .",jet also caught fire in ravine 200 yards from runway,neutral,587,neutral,"yards_runaway_s1 = None
yards_runaway_s2 = 200

if yards_runaway_s1 is None or yards_runaway_s2 is None:
   print('neutral')

elif yards_runaway_s1 == yards_runaway_s2:
   print('Entailment')

elif yards_runaway_s1 != yards_runaway_s2:
  print('contradiction')"
"meanwhile , south korea beat iran 1-0 in in the later quarterfinal , again after extra-time , to set up a last-four meeting with japan .",south korea score in extra-time to beat iran 1-0 in asian cup quarterfinals,neutral,589,neutral,"south_korea_beat_iran_s1 = None
south_korea_beat_iran_s2 = 1-0

if south_korea_beat_iran_s1 is None or south_korea_beat_iran_s2 is None:
   print('neutral')

elif south_korea_beat_iran_s1 == south_korea_beat_iran_s2:
   print('Entailment')

elif south_korea_beat_iran_s1 != south_korea_beat_iran_s2:
  print('contradiction')"
"the latest trend is theaters offering '' luxury '' options : premium screening rooms with cocktails , wine lists and upscale menus .","premium screening rooms offer cocktails , wine lists , $ 17 crab cakes",neutral,592,neutral,"crab_cakes_s1 = None
crab_cakes_s2 = 17
 
if crab_cakes_s1 is None or crab_cakes_s2 is None:
 print('neutral')

elif crab_cakes_s1 == crab_cakes_s2:
 print('Entailment')

elif crab_cakes_s1 != crab_cakes_s2:
 print('contradiction')"
"'' the bank notes we tested harbored an average of 26,000 bacteria , which , for a number of pathogenic organisms , is sufficient for passing on infection . ''","an oxford university study found an average of 26,000 bacteria on bank notes",neutral,595,neutral,"average_of_bacteria_s1 = 26000
average_of_bacteria_s2 = 26000

average_of_bacteria_s1 = None
average_of_bacteria_s2 = None

if average_of_bacteria_s1 is None or average_of_bacteria_s2 is None:
   print(""Neutral"")
elif average_of_bacteria_s1 < average_of_bacteria_s2:
  print(""Entailment"")
elif average_of_bacteria_s1 != average_of_bacteria_s2:
  print(""Contradiction"")"
"an investigation was launched into the flight 370 matter , with malaysian and aviation authorities reviewing video and other documentation to try to identify not only who the passengers were that used the stolen passports but how the illegal passports cleared security .",two passengers on the missing malaysian airlines flight were traveling on stolen passports,neutral,597,neutral,"flight_investigtion_s1 = None
flight_investigtion_s2 = None

if flight_investigtion_s1 is None or flight_investigtion_s2 is None:
   print('neutral')

elif flight_investigtion_s1 == flight_investigtion_s2:
   print('Entailment')

elif flight_investigtion_s1 != flight_investigtion_s2:
  print('contradiction')"
"new york ( cnn ) -- more than $ 20 million from dozens of clients is unaccounted for in the aftermath of what police say was a murder-suicide by the attorney who invested the money , according to a source with direct knowledge of deceased lawyer william parente 's financial dealings .",parente may have taken more than $ 27 million from dozens of clients,neutral,600,neutral,"money_unaccounted_s1 = None
money_unaccounted_s2 = 27

if money_unaccounted_s1 is None or money_unaccounted_s2 is None:
   print('neutral')

elif money_unaccounted_s1 < money_unaccounted_s2:
   print('Entailment')

elif money_unaccounted_s1 != money_unaccounted_s2:
  print('contradiction')"
"two men were charged in the incident and were held on $ 50,000 bond , authorities said .",two men held in alleged assault,neutral,601,neutral,"bond_in_s1 = 50000 
bond_in_s2 = None


if bond_in_s1 is None or bond_in_s2 is None:
    print(""neutral"")
elif bond_in_s1 == bond_in_s2:
    print(""Entailment"")
elif bond_in_s1 != bond_in_s2:
    print(""contradiction"")"
"huerta is accused of running with the zetas and reportedly told authorities that he had directed the kidnappings of passengers on at least six buses near san fernando , a town in tamaulipas .",he reportedly told authorities he had killed 10 people,neutral,604,neutral,"killed_people_in_s1 = None
killed_people_in_s2 = 10

if killed_people_in_s1 is None or killed_people_in_s2 is None:
    print(""neutral"")
elif killed_people_in_s1 == killed_people_in_s2:
    print(""Entailment"")
elif killed_people_in_s1 != killed_people_in_s2:
    print(""contradiction"")"
"twenty-nine people in the northwest alabama town of nearly 1,600 residents died , according to marion county sheriff kevin williams .","thirty-five people killed in marion county , sheriff says",neutral,605,neutral,"Residents_died_s1=29
thirty_five_people_killed_s2=None
if Residents_died_s1 is None or thirty_five_people_killed_s2 is None:
   print('neutral')
elif Residents_died_s1 == thirty_five_people_killed_s2:
   print('Entailment')
elif Residents_died_s1 != thirty_five_people_killed_s2:
   print('contradiction')
"
"( cnn ) -- more than 700 infants and 40 health care workers have been exposed to tuberculosis , commonly called tb , at a hospital in el paso , texas , according to the city 's department of public health .",706 infants and 43 workers were exposed to tb,neutral,606,neutral,"infants_tuberculosis_s1 = None
infants_tuberculosis_s2 = 706

if infants_tuberculosis_s1 is None or infants_tuberculosis_s2 is None:
   print('neutral')

elif infants_tuberculosis_s1 > infants_tuberculosis_s2:
   print('Entailment')

elif infants_tuberculosis_s1 != infants_tuberculosis_s2:
  print('contradiction')"
"earlier reports indicated the six were trapped at their gold canyon ranch and firefighters were unable to reach them , but fender said he had no indication that was true .",six people refuse to evacuate their gold canyon ranch,neutral,607,neutral,"people_refused_s1 = None
people_refused_s2 = 6

if people_refused_s1 is None or people_refused_s2 is None:
   print('neutral')

elif people_refused_s1 == people_refused_s2:
   print('Entailment')

elif people_refused_s1 != people_refused_s2:
  print('contradiction')
"
( cnn ) -- fortune 's latest ranking of america 's 500 largest corporations includes more women ceos than ever before .,women helm 18 of america 's biggest 500 corporations,neutral,609,neutral,"women_helm_s1 = None
women_helm_s2 = 18

if women_helm_s1 is None or women_helm_s2 is None:
   print('neutral')

elif women_helm_s1 == women_helm_s2:
   print('Entailment')

elif women_helm_s1 != women_helm_s2:
  print('contradiction')"
mexican authorities accused four top military officials of connections with organized crime in a high-profile case that has renewed debate over the role of government troops in the drug war .,four top military officials are in a maximum-security prison,neutral,611,neutral,"top_military_officials_s1 = None
top_military_officials_s2 = 4

if top_military_officials_s1 is None or top_military_officials_s2 is None:
   print('neutral')

elif top_military_officials_s1 == top_military_officials_s2:
   print('Entailment')

elif top_military_officials_s1 != top_military_officials_s2:
  print('contradiction')"
"-lrb- cnn -rrb- vince camuto , the iconic women 's footwear designer and co-founder of nine west , has died .",vince camuto has died at the age of 78,neutral,613,neutral,"vince_camuto_s1 = None
vince_camuto_s2 = 78

if vince_camuto_s1 is None or vince_camuto_s2 is None:
   print('neutral')

elif vince_camuto_s1 == vince_camuto_s2:
   print('Entailment')

elif vince_camuto_s1 != vince_camuto_s2:
  print('contradiction')"
"along with those killed , four french soldiers and three afghan civilians were injured .","five french soldiers , 1 afghan civilian are killed",neutral,614,neutral,"Killed_people_and_french_Soldiers_s1=None
Afgan_civillian_and_French_soldires_killed_s2=6
if Killed_people_and_french_Soldiers_s1 is None or Afgan_civillian_and_French_soldires_killed_s2 is None:
    print(""neutral"")
elif Killed_people_and_french_Soldiers_s1 == Afgan_civillian_and_French_soldires_killed_s2:
    print(""Entailment"")
elif Killed_people_and_french_Soldiers_s1 != Afgan_civillian_and_French_soldires_killed_s2:
    print(""contradiction"")

"
"( cnn ) -- up for auction : spanish airport costing up to a reported $ 1.5 billion , little used .",airport costing $ 1.5 billion is for sale at $ 150 million,neutral,616,neutral,"airport_costing_sale_s1 = None
airport_costing_sale_s2 = 150

if airport_costing_sale_s1 is None or airport_costing_sale_s2 is None:
   print('neutral')

elif airport_costing_sale_s1 == airport_costing_sale_s2:
   print('Entailment')

elif airport_costing_sale_s1 != airport_costing_sale_s2:
  print('contradiction')
"
"norwich 's 1-0 home win left united a point behind rivals manchester city , who earlier thrashed aston villa 5-0 .",rivals manchester united drop to second after losing 1-0 to norwich city,entailment,617,Entailment,"norwich_win_s1 = 1
norwich_win_s2 = 1
 
if norwich_win_s1 is None or norwich_win_s2 is None:
 print('neutral')

elif norwich_win_s1 == norwich_win_s2:
 print('Entailment')

elif norwich_win_s1 != norwich_win_s2:
 print('contradiction')"
"even though the club does n't sell marijuana , the advocate said it '' thwart ( s ) the intent of amendment 64 , '' which requires a year-long waiting period before stores are allowed to open and sell marijuana .",some marijuana advocates say the club violates the intent of amendment 64,neutral,620,neutral,"
Amendment_s1 = None
Amendment_s2 = 64

if Amendment_s1 is None or Amendment_s2 is None:
   print('neutral')

elif Amendment_s1 == Amendment_s2:
   print('Entailment')

elif Amendment_s1 != Amendment_s2:
  print('contradiction')"
