premise,hypothesis,label,sample_index
Glen drives at a constant speed of less than 67 km per hour,Glen drives at a constant speed of 37 km per hour,neutral,4744
Glen drives at a constant speed of 37 km per hour,Glen drives at a constant speed of 57 km per hour,contradiction,4745
"If Glen is 130 km away from Hannah at 6 am , and also 130 km away from Hannah at 11 am , then how fast is Hannah driving ( in kilometers per hour ) ?","If Glen is less than 430 km away from Hannah at 6 am , and also 130 km away from Hannah at 11 am , then how fast is Hannah driving ( in kilometers per hour ) ?",entailment,4746
"If Glen is less than 430 km away from Hannah at 6 am , and also 130 km away from Hannah at 11 am , then how fast is Hannah driving ( in kilometers per hour ) ?","If Glen is 130 km away from Hannah at 6 am , and also 130 km away from Hannah at 11 am , then how fast is Hannah driving ( in kilometers per hour ) ?",neutral,4747
"If Glen is 130 km away from Hannah at 6 am , and also 130 km away from Hannah at 11 am , then how fast is Hannah driving ( in kilometers per hour ) ?","If Glen is 430 km away from Hannah at 6 am , and also 130 km away from Hannah at 11 am , then how fast is Hannah driving ( in kilometers per hour ) ?",contradiction,4748
"Shekar scored 76 , 65 , 82 , 62 and 85 marks in Mathematics , Science , Social studies , English and Biology respectively","Shekar scored more than 16 , 65 , 82 , 62 and 85 marks in Mathematics , Science , Social studies , English and Biology respectively",entailment,4749
"Shekar scored more than 16 , 65 , 82 , 62 and 85 marks in Mathematics , Science , Social studies , English and Biology respectively","Shekar scored 76 , 65 , 82 , 62 and 85 marks in Mathematics , Science , Social studies , English and Biology respectively",neutral,4750
"Shekar scored 76 , 65 , 82 , 62 and 85 marks in Mathematics , Science , Social studies , English and Biology respectively","Shekar scored 46 , 65 , 82 , 62 and 85 marks in Mathematics , Science , Social studies , English and Biology respectively",contradiction,4751
Rita can knit a pair of socks in 3 days,Rita can knit a pair of socks in less than 6 days,entailment,4752
Rita can knit a pair of socks in less than 6 days,Rita can knit a pair of socks in 3 days,neutral,4753
Rita can knit a pair of socks in 3 days,Rita can knit a pair of socks in less than 3 days,contradiction,4754
Sita can knit the same in 6 days,Sita can knit the same in more than 5 days,entailment,4755
Sita can knit the same in more than 5 days,Sita can knit the same in 6 days,neutral,4756
Sita can knit the same in 6 days,Sita can knit the same in more than 6 days,contradiction,4757
"If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of less than 5 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",entailment,4758
"If an outfit consists of less than 5 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",neutral,4759
"If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of 7 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",contradiction,4760
"If Henry were to add 8 gallons of water to a tank that is already 3 / 4 full of water , the tank would be 7 / 8 full","If Henry were to add more than 7 gallons of water to a tank that is already 3 / 4 full of water , the tank would be 7 / 8 full",entailment,4761
"If Henry were to add more than 7 gallons of water to a tank that is already 3 / 4 full of water , the tank would be 7 / 8 full","If Henry were to add 8 gallons of water to a tank that is already 3 / 4 full of water , the tank would be 7 / 8 full",neutral,4762
"If Henry were to add 8 gallons of water to a tank that is already 3 / 4 full of water , the tank would be 7 / 8 full","If Henry were to add 2 gallons of water to a tank that is already 3 / 4 full of water , the tank would be 7 / 8 full",contradiction,4763
Bhanu spends 30 % of his income on petrol on scooter 10 % of the remaining on house rent and the balance on food,Bhanu spends more than 10 % of his income on petrol on scooter 10 % of the remaining on house rent and the balance on food,entailment,4764
Bhanu spends more than 10 % of his income on petrol on scooter 10 % of the remaining on house rent and the balance on food,Bhanu spends 30 % of his income on petrol on scooter 10 % of the remaining on house rent and the balance on food,neutral,4765
Bhanu spends 30 % of his income on petrol on scooter 10 % of the remaining on house rent and the balance on food,Bhanu spends less than 30 % of his income on petrol on scooter 10 % of the remaining on house rent and the balance on food,contradiction,4766
Mary and Harry enter into a partnership by investing $ 700 and $ 300 respectively,Mary and Harry enter into a partnership by investing $ more than 400 and $ 300 respectively,entailment,4767
Mary and Harry enter into a partnership by investing $ more than 400 and $ 300 respectively,Mary and Harry enter into a partnership by investing $ 700 and $ 300 respectively,neutral,4768
Mary and Harry enter into a partnership by investing $ 700 and $ 300 respectively,Mary and Harry enter into a partnership by investing $ 200 and $ 300 respectively,contradiction,4769
"If Mary received $ 800 more than Harry did , what was the profit made by their business in that year ?","If Mary received $ more than 500 more than Harry did , what was the profit made by their business in that year ?",entailment,4770
"If Mary received $ more than 500 more than Harry did , what was the profit made by their business in that year ?","If Mary received $ 800 more than Harry did , what was the profit made by their business in that year ?",neutral,4771
"If Mary received $ 800 more than Harry did , what was the profit made by their business in that year ?","If Mary received $ more than 800 more than Harry did , what was the profit made by their business in that year ?",contradiction,4772
If KING is coded as 17 and MASS is coded as 29 Then DON is coded as,If KING is coded as less than 47 and MASS is coded as 29 Then DON is coded as,entailment,4773
If KING is coded as less than 47 and MASS is coded as 29 Then DON is coded as,If KING is coded as 17 and MASS is coded as 29 Then DON is coded as,neutral,4774
If KING is coded as 17 and MASS is coded as 29 Then DON is coded as,If KING is coded as 67 and MASS is coded as 29 Then DON is coded as,contradiction,4775
"In 8 years from now , Lyn the circus Lion will be exactly half as old as Ele , the circus Elephant","In more than 5 years from now , Lyn the circus Lion will be exactly half as old as Ele , the circus Elephant",entailment,4776
"In more than 5 years from now , Lyn the circus Lion will be exactly half as old as Ele , the circus Elephant","In 8 years from now , Lyn the circus Lion will be exactly half as old as Ele , the circus Elephant",neutral,4777
"In 8 years from now , Lyn the circus Lion will be exactly half as old as Ele , the circus Elephant","In 2 years from now , Lyn the circus Lion will be exactly half as old as Ele , the circus Elephant",contradiction,4778
"If Elena purchased a total of 12 of these pens for $ 42.00 , how many brand X pens did she purchase ?","If Elena purchased a total of less than 52 of these pens for $ 42.00 , how many brand X pens did she purchase ?",entailment,4779
"If Elena purchased a total of less than 52 of these pens for $ 42.00 , how many brand X pens did she purchase ?","If Elena purchased a total of 12 of these pens for $ 42.00 , how many brand X pens did she purchase ?",neutral,4780
"If Elena purchased a total of 12 of these pens for $ 42.00 , how many brand X pens did she purchase ?","If Elena purchased a total of 62 of these pens for $ 42.00 , how many brand X pens did she purchase ?",contradiction,4781
Shawn invested one half of his savings in a bond that paid simple interest for 2 years ( 20 % per anum ) and received $ 600 as interest,Shawn invested one half of his savings in a bond that paid simple interest for less than 5 years ( 20 % per anum ) and received $ 600 as interest,entailment,4782
