sample_index,premise,hypothesis,golden_label,reference_label,completion
212,There are 84.0 leaves and there are 139.0 ladybugs on each leaf.,11676.0 ladybugs are there in all.,entailment,entailment,"leaves_premise = 84.0
ladybugs_per_leaf_premise = 139.0
total_ladybugs_hypothesis = 11676.0

# the hypothesis refers to the total number of ladybugs, which is also mentioned in the premise
# compute the total number of ladybugs in the premise
total_ladybugs_premise = leaves_premise * ladybugs_per_leaf_premise
if total_ladybugs_hypothesis != total_ladybugs_premise:
    # check if the total number of ladybugs in the hypothesis contradicts the total number of ladybugs from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
183,Mrs. Hilt has 50.0 cents and a pencil costs 5.0 cents.,She can buy 12.0 pencils with the money she has.,contradiction,contradiction,"cents_premise = 50.0
cost_pencil_premise = 5.0
pencils_hypothesis = 12.0

# the hypothesis refers to the number of pencils that can be bought, which is also related to the premise
# compute the maximum number of pencils that can be bought in the premise
max_pencils_premise = cents_premise / cost_pencil_premise
if pencils_hypothesis != max_pencils_premise:
    # check if the number of pencils in the hypothesis contradicts the number of pencils that can be bought from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
170,Josh had 142.0 pencils and he gave 31.0 pencils to Dorothy.,Josh has 111.0 pencils left.,entailment,entailment,"pencils_initially_premise = 142.0
pencils_given_premise = 31.0
pencils_left_hypothesis = 111.0

# the hypothesis refers to the number of pencils left, which is also mentioned in the premise
# compute the number of pencils left in the premise
pencils_left_premise = pencils_initially_premise - pencils_given_premise
if pencils_left_hypothesis != pencils_left_premise:
    # check if the number of pencils left in the hypothesis contradicts the number of pencils left from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
121,Heather bicycled 40.0 kilometers at 8.0 kilometers per hour.,Heather bicycled for 3.0 hours.,contradiction,contradiction,"distance_premise = 40.0
speed_premise = 8.0
time_hypothesis = 3.0

# the hypothesis refers to the time Heather spent bicycling, which can be calculated from the premise
# calculate the time Heather spent bicycling from the premise
time_premise = distance_premise / speed_premise

if time_hypothesis != time_premise:
    # check if the time in the hypothesis contradicts the time calculated from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
226,6.0 students were sitting at each table in the lunchroom and there are 34.0 tables.,204.0 students were sitting in the lunchroom.,entailment,entailment,"students_per_table_premise = 6.0
tables_premise = 34.0
total_students_hypothesis = 204.0

# the hypothesis refers to the total number of students, which can be calculated from the premise
# compute the total number of students in the premise
total_students_premise = students_per_table_premise * tables_premise
if total_students_hypothesis != total_students_premise:
    # check if the number of students in the hypothesis contradicts the number of students from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
144,"In a school, there are 542.0 girls and 387.0 boys.",929.0 pupils are there in that school.,entailment,entailment,"girls_premise = 542.0
boys_premise = 387.0
pupils_hypothesis = 929.0

# the hypothesis refers to the total number of pupils, which are also mentioned in the premise
# compute the total number of pupils in the premise
total_pupils_premise = girls_premise + boys_premise
if pupils_hypothesis != total_pupils_premise:
    # check if the total number of pupils in the hypothesis contradicts the total number of pupils from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
395,Joan has 8.0 orange balloons and her friend gives her 2.0 more.,Joan has 5.0 orange balloons now.,contradiction,contradiction,"orange_balloons_initial_premise = 8.0
received_orange_balloons_premise = 2.0
total_orange_balloons_hypothesis = 5.0

# the hypothesis refers to the number of orange balloons, which are also mentioned in the premise
# compute the total number of orange balloons in the premise
total_orange_balloons_premise = orange_balloons_initial_premise + received_orange_balloons_premise
if total_orange_balloons_hypothesis != total_orange_balloons_premise:
    # check if the number of orange balloons in the hypothesis contradicts the number of orange balloons from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
625,3.0 cars with 63.0 people each are going to the zoo.,187.0 people are going to the zoo.,contradiction,contradiction,"cars_premise = 3.0
people_per_car_premise = 63.0
total_people_hypothesis = 187.0

# the hypothesis refers to the total number of people going to the zoo, which can be calculated from the premise
# compute the total number of people in the premise
total_people_premise = cars_premise * people_per_car_premise
if total_people_hypothesis != total_people_premise:
    # check if the total number of people in the hypothesis contradicts the total number of people from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
674,"There were 9 people in line for bumper cars, and 6 people got tired of waiting and left but 3 more people got in line.",18.0 people were in line at some point.,entailment,contradiction,"initial_people_premise = 9
people_left_premise = 6
people_arrived_premise = 3
people_hypothesis = 18.0

# the hypothesis refers to the number of people in line, which is also mentioned in the premise
# compute the total number of people in the premise
total_people_premise = initial_people_premise - people_left_premise + people_arrived_premise
if people_hypothesis != total_people_premise:
    # check if the number of people in the hypothesis contradicts the number of people from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
516,A bee has 6.0 legs and the legs are split on 2.0 sides of their body.,3.0 legs are on a side.,entailment,entailment,"legs_bee_premise = 6.0
sides_body_premise = 2.0
legs_side_hypothesis = 3.0

# the hypothesis refers to the number of legs on a side, which can be inferred from the premise
# compute the number of legs on a side in the premise
legs_side_premise = legs_bee_premise / sides_body_premise
if legs_side_hypothesis != legs_side_premise:
    # check if the number of legs on a side in the hypothesis contradicts the number of legs on a side from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
687,"Isabel had 2.0 pages of math homework and 4.0 pages of reading homework, and there are 5 total problems.",4.7 problems were on each page on average.,contradiction,contradiction,"math_pages_premise = 2.0
reading_pages_premise = 4.0
total_problems_premise = 5
average_problems_hypothesis = 4.7

# the hypothesis refers to the average number of problems per page, which is related to the total problems and pages in the premise
# compute the average number of problems per page in the premise
average_problems_premise = total_problems_premise / (math_pages_premise + reading_pages_premise)
if average_problems_hypothesis != average_problems_premise:
    # check if the average number of problems per page in the hypothesis contradicts the average number of problems per page from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
