sample_index,label,error_message,golden_label
4995,entailment,,entailment
4725,entailment,,entailment
5449,entailment,,neutral
4826,contradiction,,contradiction
4966,neutral,,neutral
4665,entailment,,entailment
4774,neutral,,neutral
4877,neutral,,contradiction
5418,neutral,,entailment
4937,error,"Traceback (most recent call last):
  File ""/Users/ioanamazilu/PycharmProjects/quant_nli/data/generated/StressTest/gpt4-2examples/sample_4937.py"", line 19, in <module>
    print(entailment_or_contradiction_or_neutral(indu_leave_days_promise, indu_leave_days_hypothesis))
                                                 ^^^^^^^^^^^^^^^^^^^^^^^
NameError: name 'indu_leave_days_promise' is not defined. Did you mean: 'indu_leave_days_premise'?",contradiction
4634,contradiction,,contradiction
5356,contradiction,,neutral
5187,entailment,,entailment
5216,contradiction,,contradiction
5096,neutral,,contradiction
5307,entailment,,entailment
5247,neutral,,entailment
5065,entailment,,neutral
5125,neutral,,neutral
5034,entailment,,entailment
5174,contradiction,,contradiction
5273,contradiction,,contradiction
5333,entailment,,contradiction
5222,entailment,,contradiction
5362,neutral,,neutral
5140,neutral,,neutral
5000,entailment,,contradiction
5391,entailment,,entailment
5111,contradiction,,contradiction
5280,neutral,,entailment
5051,contradiction,,contradiction
5041,entailment,,neutral
5290,neutral,,neutral
5101,neutral,,neutral
5381,neutral,,contradiction
5010,entailment,,entailment
5150,contradiction,,contradiction
5372,entailment,,contradiction
5232,entailment,,entailment
5323,neutral,,neutral
5263,entailment,,neutral
5164,neutral,,neutral
5024,neutral,,contradiction
5135,contradiction,,contradiction
5075,entailment,,contradiction
5257,neutral,,neutral
5317,neutral,,neutral
5086,contradiction,,neutral
5206,neutral,,neutral
5197,contradiction,,neutral
5346,entailment,,entailment
4927,neutral,,neutral
4624,neutral,,neutral
4764,neutral,,entailment
5408,entailment,,contradiction
4867,entailment,,neutral
4976,contradiction,,contradiction
4675,entailment,,neutral
4735,entailment,,neutral
4836,entailment,,entailment
5459,contradiction,,contradiction
4517,contradiction,,contradiction
4686,contradiction,,entailment
4985,contradiction,,contradiction
4546,neutral,,neutral
4894,neutral,,neutral
4797,neutral,,entailment
4701,entailment,,entailment
4802,contradiction,,contradiction
4942,contradiction,,neutral
4641,entailment,,entailment
4750,contradiction,,neutral
4853,contradiction,,contradiction
4913,contradiction,,contradiction
4581,entailment,,entailment
4610,neutral,,contradiction
4572,entailment,,entailment
4523,contradiction,,contradiction
4991,entailment,,contradiction
4503,neutral,,entailment
4692,entailment,,entailment
4783,entailment,,neutral
4880,entailment,,contradiction
4552,neutral,,neutral
4873,neutral,,neutral
4770,entailment,,entailment
4630,contradiction,,neutral
4933,neutral,,neutral
4822,entailment,,neutral
4721,contradiction,,contradiction
4661,contradiction,,contradiction
4962,entailment,,entailment
4566,entailment,,entailment
4537,neutral,,neutral
4655,contradiction,,contradiction
4956,entailment,,entailment
5479,neutral,,neutral
4816,entailment,,neutral
4715,neutral,,contradiction
4595,contradiction,,contradiction
4604,contradiction,,contradiction
4907,entailment,,contradiction
4847,contradiction,,contradiction
5428,entailment,,neutral
4744,neutral,,neutral
5226,entailment,,entailment
5366,contradiction,,contradiction
5277,entailment,,entailment
5337,entailment,,entailment
5284,entailment,,neutral
5115,entailment,,entailment
5055,entailment,,entailment
5144,contradiction,,contradiction
5395,contradiction,,neutral
5004,entailment,,entailment
5303,neutral,,contradiction
5092,entailment,,neutral
5243,neutral,,contradiction
5352,entailment,,entailment
5212,neutral,,neutral
5183,neutral,,contradiction
5030,contradiction,,contradiction
5170,entailment,,neutral
5061,entailment,,entailment
5121,entailment,,entailment
5131,entailment,,neutral
5071,entailment,,neutral
5160,entailment,,entailment
5020,entailment,,neutral
5193,neutral,,entailment
5202,neutral,,entailment
5342,entailment,,contradiction
5253,entailment,,entailment
5082,entailment,,entailment
5313,entailment,,entailment
5014,entailment,,neutral
5385,entailment,,entailment
5154,entailment,,entailment
5045,contradiction,,contradiction
5105,entailment,,contradiction
5294,contradiction,,contradiction
5327,contradiction,,contradiction
5267,contradiction,,contradiction
5376,neutral,,entailment
5236,neutral,,neutral
5438,contradiction,,contradiction
4857,entailment,,entailment
4754,contradiction,,contradiction
4614,entailment,,entailment
4585,neutral,,neutral
4917,entailment,,entailment
4806,entailment,,entailment
5469,contradiction,,entailment
4705,entailment,,neutral
4645,entailment,,neutral
4946,contradiction,,contradiction
4527,entailment,,entailment
4576,neutral,,neutral
4671,entailment,,entailment
4972,neutral,,neutral
4832,neutral,,contradiction
4731,entailment,,entailment
4620,entailment,,entailment
4923,entailment,,entailment
4863,entailment,,entailment
4760,contradiction,,contradiction
4542,entailment,,entailment
4793,neutral,,contradiction
4890,entailment,,entailment
4981,entailment,,neutral
4682,neutral,,contradiction
4513,entailment,,neutral
4693,entailment,,neutral
4502,neutral,,contradiction
4990,neutral,,neutral
4881,entailment,,entailment
4782,entailment,,entailment
4553,neutral,,contradiction
4771,entailment,,neutral
4872,entailment,,entailment
4932,entailment,,entailment
4631,contradiction,,contradiction
4720,entailment,,neutral
4823,neutral,,contradiction
4963,neutral,,neutral
4660,entailment,,neutral
4567,entailment,,neutral
4536,entailment,,entailment
4957,entailment,,neutral
4654,entailment,,neutral
4714,neutral,,neutral
4817,neutral,,contradiction
5478,entailment,,entailment
4906,entailment,,neutral
4605,entailment,,entailment
4594,entailment,,neutral
4745,contradiction,,contradiction
5429,contradiction,,contradiction
4846,entailment,,neutral
5227,entailment,,neutral
5367,entailment,,entailment
5276,contradiction,,contradiction
5336,contradiction,,contradiction
5114,contradiction,,contradiction
5285,neutral,,contradiction
5054,contradiction,,contradiction
5145,entailment,,entailment
5005,entailment,,neutral
5394,neutral,,entailment
5093,contradiction,,contradiction
5302,entailment,,neutral
5242,neutral,,neutral
5353,neutral,,neutral
5182,entailment,,neutral
5213,contradiction,,contradiction
5031,contradiction,,entailment
5171,contradiction,,contradiction
5060,contradiction,,contradiction
5120,contradiction,,contradiction
5130,entailment,,entailment
5070,entailment,,entailment
5161,entailment,,neutral
5021,entailment,,contradiction
5203,neutral,,neutral
5192,entailment,,contradiction
5343,entailment,,entailment
5252,contradiction,,contradiction
5312,entailment,,contradiction
5083,entailment,,neutral
5384,contradiction,,contradiction
5015,contradiction,,contradiction
5155,entailment,,neutral
5044,neutral,,neutral
5295,entailment,,entailment
5104,neutral,,neutral
5326,contradiction,,neutral
5266,neutral,,neutral
5377,entailment,,neutral
5237,neutral,,contradiction
4755,entailment,,entailment
4856,neutral,,contradiction
5439,entailment,,entailment
4916,contradiction,,contradiction
4584,entailment,,entailment
4615,entailment,,neutral
4704,entailment,,entailment
5468,neutral,,contradiction
4807,neutral,,neutral
4947,entailment,,entailment
4644,neutral,,entailment
4526,contradiction,,contradiction
4577,entailment,,contradiction
4973,contradiction,,contradiction
4670,entailment,,contradiction
4730,contradiction,,contradiction
4833,entailment,,entailment
4922,contradiction,,contradiction
4621,neutral,,neutral
4761,entailment,,entailment
4862,neutral,,contradiction
4543,entailment,,neutral
4891,entailment,,neutral
4792,entailment,,neutral
4512,entailment,,entailment
4980,entailment,,entailment
4532,contradiction,,contradiction
4563,entailment,,entailment
4590,entailment,,entailment
4601,neutral,,contradiction
4902,entailment,,entailment
4842,neutral,,entailment
4741,entailment,,neutral
4650,entailment,,entailment
4953,entailment,,entailment
4813,entailment,,neutral
4710,entailment,,entailment
4786,neutral,,neutral
4885,entailment,,neutral
4557,neutral,,entailment
4994,contradiction,,contradiction
4506,neutral,,entailment
4697,neutral,,contradiction
4827,entailment,,entailment
5448,entailment,,entailment
4724,neutral,,contradiction
4664,neutral,,contradiction
4967,contradiction,,contradiction
5419,entailment,,neutral
4876,neutral,,neutral
4775,contradiction,,contradiction
4635,entailment,,entailment
4936,entailment,,neutral
5357,neutral,,contradiction
5217,entailment,,entailment
5186,contradiction,,contradiction
5306,entailment,,contradiction
5097,entailment,,entailment
5246,entailment,,contradiction
5064,neutral,,entailment
5124,entailment,,entailment
5035,entailment,,neutral
5175,entailment,,entailment
5272,neutral,,neutral
5332,entailment,,neutral
5223,entailment,,entailment
5363,contradiction,,contradiction
5141,contradiction,,contradiction
5390,contradiction,,contradiction
5001,entailment,,entailment
5281,entailment,,neutral
5110,entailment,,neutral
5050,neutral,,neutral
5040,entailment,,entailment
5100,entailment,,entailment
5291,contradiction,,contradiction
5011,neutral,,neutral
5380,neutral,,neutral
5151,entailment,,entailment
5373,entailment,,entailment
5233,entailment,,neutral
5322,contradiction,,entailment
5262,entailment,,entailment
5165,contradiction,,contradiction
5025,entailment,,entailment
5134,entailment,,neutral
5074,entailment,,neutral
5256,entailment,,entailment
5087,contradiction,,contradiction
5316,entailment,,entailment
5196,contradiction,,entailment
5207,contradiction,,contradiction
5347,neutral,,neutral
4625,neutral,,contradiction
4926,contradiction,,entailment
4866,entailment,,entailment
5409,entailment,,entailment
4765,neutral,,neutral
4674,entailment,,entailment
4977,entailment,,entailment
5458,neutral,,neutral
4837,neutral,,neutral
4734,entailment,,entailment
4984,neutral,,neutral
4687,neutral,,neutral
4516,entailment,,neutral
4547,neutral,,contradiction
4796,contradiction,,contradiction
4895,neutral,,contradiction
4803,entailment,,entailment
4700,neutral,,contradiction
4640,neutral,,contradiction
4943,entailment,,contradiction
4852,neutral,,neutral
4751,contradiction,,contradiction
4611,entailment,,entailment
4580,contradiction,,contradiction
4912,neutral,,neutral
4573,neutral,,neutral
4522,entailment,,neutral
6626,entailment,,contradiction
6766,neutral,,neutral
6677,entailment,,contradiction
6737,contradiction,,contradiction
6515,contradiction,,contradiction
6684,entailment,,entailment
6455,neutral,,contradiction
6544,neutral,,neutral
6404,entailment,,contradiction
6795,entailment,,entailment
6492,entailment,,entailment
6703,entailment,,neutral
6643,neutral,,neutral
6752,contradiction,,contradiction
6583,neutral,,neutral
6612,entailment,,entailment
6430,neutral,,neutral
5659,entailment,,neutral
5719,neutral,,neutral
6570,entailment,,entailment
6461,contradiction,,contradiction
5608,entailment,,neutral
5599,neutral,,neutral
5748,entailment,,entailment
6521,neutral,,contradiction
6139,neutral,,neutral
6079,neutral,,neutral
6168,neutral,,entailment
6028,entailment,,neutral
6038,neutral,,contradiction
6178,entailment,,neutral
6069,neutral,,entailment
6129,entailment,,entailment
5758,neutral,,neutral
6531,contradiction,,entailment
6471,entailment,,entailment
5589,contradiction,,entailment
5618,entailment,,contradiction
5709,neutral,,entailment
6560,contradiction,,contradiction
6420,contradiction,,entailment
5649,entailment,,entailment
6602,contradiction,,contradiction
6593,contradiction,,contradiction
6742,neutral,,neutral
6653,contradiction,,contradiction
6713,contradiction,,contradiction
6482,entailment,,contradiction
6785,neutral,,contradiction
6414,entailment,,entailment
6554,contradiction,,contradiction
6445,entailment,,neutral
6694,neutral,,neutral
6505,neutral,,neutral
6727,entailment,,neutral
6667,neutral,,neutral
6776,contradiction,,contradiction
6636,entailment,,entailment
6756,entailment,,entailment
6616,neutral,,neutral
6587,contradiction,,contradiction
6707,entailment,,contradiction
6496,entailment,,neutral
6647,neutral,,contradiction
6465,entailment,,entailment
6525,neutral,,entailment
6434,contradiction,,contradiction
6673,entailment,,neutral
5888,entailment,,contradiction
6733,entailment,,neutral
6622,entailment,,neutral
6762,entailment,,entailment
5999,neutral,,contradiction
6540,entailment,,entailment
5729,contradiction,,contradiction
5669,contradiction,,contradiction
6791,contradiction,,contradiction
6400,contradiction,,neutral
6680,neutral,,contradiction
6511,contradiction,,neutral
5778,entailment,,entailment
5638,neutral,,neutral
6451,contradiction,,neutral
6049,neutral,,neutral
6298,neutral,,neutral
6109,neutral,,neutral
6389,contradiction,,contradiction
6018,entailment,,entailment
6158,entailment,,contradiction
6148,neutral,,neutral
6008,neutral,,contradiction
6399,contradiction,,entailment
6119,contradiction,,contradiction
6288,entailment,,entailment
6059,contradiction,,contradiction
5628,entailment,,entailment
6441,entailment,,entailment
6501,entailment,,entailment
6690,entailment,,entailment
5768,contradiction,,contradiction
5679,entailment,,entailment
6410,contradiction,,contradiction
6781,entailment,,neutral
6550,entailment,,neutral
5739,entailment,,entailment
5989,entailment,,neutral
6772,entailment,,neutral
6632,entailment,,contradiction
6723,entailment,,entailment
5898,entailment,,entailment
6663,entailment,,entailment
6564,entailment,,entailment
6424,neutral,,neutral
6535,contradiction,,neutral
6475,entailment,,neutral
6657,entailment,,entailment
6486,entailment,,entailment
6717,entailment,,entailment
6597,entailment,,entailment
6606,contradiction,,entailment
6746,neutral,,contradiction
6757,neutral,,neutral
6586,neutral,,neutral
6617,contradiction,,contradiction
6497,contradiction,,contradiction
